"event_type","user_id","episode_id","timestamp","duration"
"pause","user_17","ep_37","2024-01-09T13:30:47",
"complete","user_19","ep_8","2024-02-15T08:15:21",5348
"play","user_49","ep_44","2024-02-18T19:25:41",3440
"play","user_61","ep_45","2024-03-31T17:45:40",3580
"play","user_35","ep_22","2024-04-02T22:22:25",1834
"complete","user_2","ep_3","2024-02-08T14:05:51",4174
"complete","user_61","ep_24","2024-03-02T22:35:41",2549
"complete","user_33","ep_24","2024-01-14T11:08:35",4021
"play","user_28","ep_14","2024-02-06T06:04:06",1976
"play","user_48","ep_27","2024-04-02T22:44:55",2310
"seek","user_81","ep_47","2024-03-06T01:38:10",
"seek","user_93","ep_33","2024-03-13T23:40:44",
"seek","user_13","ep_49","2024-04-12T18:57:18",
"play","user_82","ep_48","2024-01-09T09:57:55",316
"seek","user_90","ep_45","2024-02-19T06:24:49",
"play","user_67","ep_1","2024-03-27T20:52:02",3336
"play","user_63","ep_49","2024-03-23T10:21:25",5221
"complete","user_27","ep_44","2024-03-31T07:08:04",3042
"play","user_84","ep_41","2024-03-13T03:24:31",1058
"pause","user_32","ep_12","",
"play","user_72","ep_6","2024-04-08T04:51:40",221
"play","user_72","ep_44","2024-01-16T17:53:33",4579
"seek","user_98","ep_9","2024-04-04T03:09:46",
"seek","user_60","ep_14","2024-04-11T04:59:21",
"seek","user_38","ep_9","2024-03-23T23:11:38",
"seek","user_17","ep_42","2024-04-17T13:44:00",
"complete","user_65","ep_36","2024-04-17T20:27:50",4251
"complete","user_62","ep_14","2024-03-16T06:02:46",5102
"complete","user_47","ep_44","2024-03-17T10:12:58",2418
"pause","user_60",,"2024-01-15T20:32:37",
"pause","user_18","ep_2","2024-04-16T01:45:11",
"pause","user_68","ep_48","2024-02-25T09:21:27",
"seek","user_22","ep_24","2024-02-15T23:22:34",
"complete","user_80","ep_32","2024-03-03T03:13:06",1295
"seek","user_4","ep_22","2024-03-30T05:21:08",
"seek","user_86","ep_35","2024-02-11T18:38:09",
"pause","user_81","ep_14","2024-02-05T08:37:55",
"pause","user_97","ep_7","2024-03-13T10:28:56",
"seek","user_63","ep_14","2024-01-01T03:56:57",
"complete","user_47","ep_11","2024-02-29T09:35:13",223
"play","user_91","ep_49","2024-02-02T02:55:05",3647
"complete","user_2","ep_15","2024-04-17T15:35:27",3952
"complete","user_88","ep_18","2024-03-23T15:28:07",844
"play","user_21","ep_9","2024-03-12T10:05:44",4185
"seek","user_14","ep_10","2024-04-22T06:31:12",
"complete","user_46","ep_40","2024-03-16T06:51:33",4785
"play","user_70","ep_26","2024-04-30T13:20:21",3117
"seek","user_98","ep_21","2024-02-26T04:45:07",
"pause","user_90","ep_2","2024-03-20T08:49:06",
"pause","user_99","ep_50","2024-01-11T23:30:12",
"complete","user_76","ep_2","2024-01-10T08:07:45",2136
"pause","user_17","ep_27","2024-02-23T07:56:43",
"complete","user_15","ep_41","2024-01-25T20:47:33",1623
"pause","user_68","ep_32","2024-04-09T05:07:33",
"seek","user_94","ep_22","2024-04-13T13:06:16",
"seek","user_14","ep_4","2024-04-29T23:31:26",
"pause","user_4","ep_6","2024-04-06T17:47:08",
"play","user_51","ep_47","2024-02-10T08:56:56",1088
"seek","user_96","ep_45","2024-02-13T03:33:39",
"seek","user_3","ep_24","2024-02-21T05:27:10",
"complete","user_99","ep_2","2024-04-18T20:40:12",154
"complete","user_70","ep_39","2024-04-30T21:14:39",968
"seek","user_83","ep_26","2024-02-24T22:24:40",
"seek","user_22","ep_44","2024-01-16T22:37:50",
"pause","user_69","ep_24","2024-02-07T12:22:18",
"complete","user_41","ep_22","2024-04-16T16:35:18",3943
"play","user_55","ep_34","2024-03-28T23:11:00",563
"seek","user_20","ep_18","2024-02-10T22:53:29",
"complete","user_71","ep_31","2024-04-24T10:03:56",3191
"play","user_47","ep_31","2024-03-30T08:44:33",2116
"pause","user_48","ep_2","2024-03-22T13:10:01",
"complete","user_28","ep_44","2024-03-09T18:17:15",3795
"pause","user_43","ep_37","2024-03-07T11:01:08",
"pause","user_79","ep_14","2024-01-22T03:10:53",
"seek","user_32","ep_1","2024-01-01T02:49:13",
"complete","user_20","ep_48","2024-03-16T12:02:57",727
"complete","user_90","ep_42","2024-02-20T02:36:08",348
"complete","user_23","ep_16","2024-02-26T01:21:33",289
"complete","user_60","ep_22","2024-01-04T17:00:12",4180
"play","user_78","ep_14","2024-03-27T23:40:34",2277
"play","user_9","ep_3","2024-03-09T07:16:36",4980
"play","user_33","ep_32","2024-02-08T17:10:21",3586
"play","user_20","ep_35","2024-03-12T08:00:12",3427
"play","user_63","ep_48","2024-03-07T15:30:35",1687
"play","user_4","ep_26","2024-02-18T02:28:15",4230
"seek","user_20","ep_23","2024-03-10T22:09:49",
"seek","user_81","ep_26","2024-02-05T18:41:15",
"seek","user_91","ep_47","2024-03-14T21:30:37",
"complete","user_95","ep_3","2024-02-06T01:45:17",2585
"play","user_53","ep_5","2024-04-12T03:47:30",3861
"complete","user_87","ep_21","2024-02-18T11:26:12",1094
"seek","user_30","ep_25","2024-04-19T02:47:04",
"pause","user_41","ep_41","2024-04-20T06:59:00",
"play","user_20","ep_13","2024-03-25T04:30:37",1080
"pause","user_18","ep_38","2024-01-23T11:52:15",
"complete","user_81",,"2024-04-06T14:09:12",5359
"pause","user_13","ep_32","2024-02-10T04:56:16",
"play","user_4","ep_24","2024-02-01T02:24:09",660
"pause","user_69","ep_33","2024-02-15T04:44:49",
"pause","user_59","ep_5","2024-03-23T00:00:40",
"seek","user_79","ep_39","2024-02-02T08:49:16",
"play","user_38","ep_41","2024-03-23T18:15:25",4223
"pause","user_22","ep_18","2024-02-29T05:39:28",
"pause","user_30","ep_49","2024-03-13T23:01:11",
"seek","user_8","ep_16","2024-01-21T01:21:22",
"pause","user_65","ep_10","2024-04-07T16:43:55",
"complete","user_1","ep_2","2024-02-07T13:47:36",1698
"seek","user_75","ep_12","2024-02-04T00:06:14",
"complete","user_13","ep_37","2024-01-13T18:49:25",1229
"pause","user_10","ep_15","2024-04-14T10:03:08",
"complete","user_87","ep_36","2024-04-10T06:26:19",
"play","user_69","ep_24","2024-03-18T21:32:46",2732
"pause","user_34","ep_26","2024-02-29T02:41:46",
"complete","user_59","ep_38","2024-01-09T06:55:15",4311
"seek","user_73","ep_7","2024-03-02T18:55:16",
"complete","user_73","ep_20","2024-02-01T18:45:50",149
"complete","user_87","ep_44","2024-04-27T00:07:50",4707
"seek","user_43","ep_5","2024-02-11T09:30:23",
"complete","user_57","ep_37","2024-01-20T07:45:51",4981
"seek","user_1","ep_47","2024-02-24T14:30:07",
"seek","user_1","ep_39","2024-02-05T01:51:16",
"complete","user_95","ep_23","2024-03-03T19:11:29",4013
"seek","user_78","ep_21","2024-01-28T10:51:57",
"complete","user_24","ep_35","2024-04-04T20:46:50",4177
"seek","user_37","ep_23","2024-04-26T09:06:13",
"play","user_68","ep_35","2024-02-08T22:24:13",4700
"pause","user_94","ep_14","2024-02-23T18:40:49",
"play","user_43","ep_33","2024-04-13T10:10:20",993
"seek","user_98","ep_17","2024-04-14T00:38:44",
"pause","user_2","ep_9","2024-03-15T13:53:20",
"pause","user_20","ep_14","2024-02-27T12:09:56",
"seek","user_60","ep_38","2024-02-04T08:16:13",
"play","user_71","ep_19","2024-02-23T15:09:57",2346
"seek","user_46","ep_1","2024-03-05T12:53:51",
"play","user_41",,"2024-01-01T22:24:30",4286
"play","user_30","ep_24","2024-04-18T22:22:56",4910
"seek",,"ep_12","2024-01-16T10:51:18",
"pause","user_27","ep_50","2024-02-19T23:40:59",
"seek","user_89","ep_10","2024-04-28T06:53:26",
"complete","user_42","ep_24","2024-03-01T14:31:30",3983
"play","user_77","ep_22","2024-03-20T11:31:27",3181
"play","user_6","ep_23","2024-03-29T15:59:26",5297
"play","user_81","ep_46","2024-03-01T11:34:51",1501
"seek","user_70","ep_50","2024-04-30T01:41:07",
"seek","user_63","ep_14","2024-03-29T11:27:01",
"pause","user_65","ep_5","2024-03-14T04:49:55",
"play","user_1","ep_21","2024-02-24T20:25:54",2511
"play","user_74","ep_31","2024-02-12T03:03:01",2689
"seek","user_29","ep_31","2024-01-07T22:48:03",
"pause","user_25","ep_41","2024-04-25T10:22:46",
"play","user_12","ep_5","2024-03-30T20:00:31",5293
"complete","user_12","ep_16","2024-04-14T18:41:16",4116
"complete","user_14","ep_45","2024-01-29T19:16:40",2318
"complete","user_72","ep_42","2024-03-19T19:19:07",3607
"complete","user_31","ep_19","2024-04-23T03:05:20",2559
"seek","user_6","ep_4","2024-03-14T19:53:18",
"complete","user_78","ep_40","2024-03-10T14:13:42",1424
"play","user_32","ep_50","2024-02-24T01:54:06",5178
"seek","user_75","ep_41","2024-04-03T23:18:20",
"play","user_24","ep_45","2024-01-03T20:35:50",3093
"play","user_87","ep_22","2024-03-31T16:20:53",4078
"play","user_57","ep_1","2024-01-14T08:26:55",4374
"pause","user_7","ep_26","2024-02-18T15:50:34",
"complete","user_6","ep_9","2024-01-08T05:12:09",1123
"complete","user_96","ep_38","2024-04-04T22:45:02",2526
"pause","user_41","ep_47","2024-01-24T09:16:23",
"play","user_11","ep_39","2024-04-16T14:35:27",2927
"complete","user_94","ep_31","2024-04-19T12:44:43",5135
"pause","user_28","ep_43","2024-01-24T15:40:33",
"play","user_40","ep_20","2024-03-28T16:59:44",853
"seek","user_52","ep_43","2024-01-13T00:11:16",
"play","user_19","ep_6","2024-01-26T21:06:54",3888
"seek","user_25","ep_13","2024-01-29T15:50:21",
"complete","user_47","ep_47","2024-04-15T04:53:16",3153
"seek","user_76","ep_9","2024-04-01T12:20:09",
"complete","user_41","ep_47","2024-03-13T00:02:55",1459
"complete","user_50","ep_39","2024-04-18T18:16:28",1298
"play","user_3","ep_28","2024-01-04T14:35:29",4867
"complete","user_81","ep_14","2024-01-01T19:06:18",777
"pause","user_67","ep_46","2024-04-14T23:18:20",
"complete","user_66","ep_47","2024-01-07T05:46:49",590
"pause","user_89","ep_8","2024-02-02T03:38:16",
"play","user_71","ep_7","2024-04-27T16:52:19",2481
"complete","user_67","ep_48","2024-03-23T16:21:05",2732
"seek","user_31","ep_6","2024-04-01T12:59:35",
"complete","user_67","ep_6","2024-03-23T23:01:12",1115
"complete","user_76","ep_34","2024-03-10T05:40:25",1715
"seek","user_8","ep_21","2024-04-29T15:12:45",
"seek","user_32","ep_47","2024-01-29T02:08:58",
"complete","user_16","ep_19","2024-02-29T16:51:39",455
"complete","user_10","ep_1","2024-03-18T09:07:45",1649
"play","user_39","ep_25","2024-03-22T23:31:49",835
"complete","user_35","ep_9","2024-03-14T15:42:15",2974
"play","user_68","ep_36","2024-01-17T02:19:17",2498
"complete","user_64","ep_39","2024-03-27T22:24:49",1779
"play","user_13","ep_31","2024-04-29T19:08:38",5396
"seek","user_52","ep_17","2024-01-01T01:00:57",
"complete","user_83","ep_45","2024-04-03T19:14:02",5134
,"user_100","ep_36",,
"complete","user_52","ep_18","2024-03-30T13:10:03",4071
"seek","user_39","ep_11","2024-04-01T07:47:02",
"play",,"ep_45","2024-03-16T21:20:49",3037
"seek","user_97","ep_41","2024-03-14T00:43:39",
"play",,"ep_17","2024-04-29T17:01:49",3737
"pause","user_1","ep_5","2024-01-28T06:39:08",
"pause","user_27",,"2024-02-16T03:45:37",
"seek","user_31","ep_35","2024-03-21T20:19:50",
"seek","user_58","ep_48","2024-03-01T23:13:55",
"play","user_97","ep_18","2024-03-07T22:53:01",3376
"seek","user_40","ep_8","2024-01-31T00:10:18",
"complete","user_7","ep_2","2024-04-23T16:00:46",4125
"seek","user_41","ep_4","2024-01-19T16:39:02",
"complete","user_45","ep_36","2024-03-29T16:14:13",3218
"pause","user_53","ep_37","2024-02-15T03:13:35",
"pause","user_80","ep_37","2024-03-07T20:29:04",
"seek","user_42","ep_32","2024-03-03T21:04:37",
"play","user_90","ep_38","2024-01-18T20:17:35",2760
"pause","user_30","ep_41","2024-04-23T14:57:46",
"play","user_87","ep_44","2024-04-19T12:32:29",3777
"play","user_39","ep_18","2024-03-03T10:46:29",3072
"play","user_81","ep_18","2024-01-14T09:14:14",1947
"play","user_78","ep_37","2024-04-02T07:36:25",847
"complete","user_51","ep_16","2024-03-03T23:04:12",836
"complete","user_82","ep_36","2024-01-23T20:46:36",2367
"complete","user_34","ep_46","2024-03-04T12:35:47",2097
"pause","user_29","ep_37","2024-03-15T06:00:42",
"complete","user_98","ep_19","2024-02-15T07:21:39",376
"pause","user_27","ep_25","2024-03-19T07:37:56",
"complete","user_9","ep_24","2024-03-08T17:18:32",4201
"seek","user_88","ep_49","2024-01-16T21:34:50",
"complete","user_67","ep_11","2024-01-17T10:32:27",64
"pause","user_35","ep_47","2024-01-17T11:49:10",
"play","user_21","ep_34","2024-04-14T18:12:36",2379
"complete","user_45","ep_15","2024-01-12T06:57:21",28
"pause","user_31","ep_2","2024-03-09T15:32:27",
"pause","user_47","ep_47","2024-02-02T21:17:21",
"complete","user_11","ep_18","2024-01-03T02:19:44",4884
"seek","user_33","ep_16","2024-01-22T01:20:15",
"play","user_73","ep_44","2024-01-24T00:31:03",1368
"play","user_29","ep_6","2024-01-11T11:54:29",935
"pause","user_52","ep_9","2024-01-23T15:24:59",
"seek","user_67","ep_49","2024-02-20T13:28:54",
"play","user_89","ep_38","2024-03-09T18:28:03",990
"play","user_85","ep_10","2024-02-12T09:27:28",3333
"seek","user_25","ep_30","2024-04-15T18:23:25",
"complete","user_10","ep_17","2024-04-19T19:21:14",4629
"seek","user_10","ep_5","2024-02-03T21:03:22",
"pause","user_29","ep_21","2024-02-21T04:14:09",
"seek","user_7","ep_17","2024-03-28T21:03:53",
"pause","user_72","ep_17","2024-02-19T13:47:51",
"complete","user_61","ep_16","2024-04-15T08:44:20",4484
"seek","user_83","ep_22","2024-01-10T20:34:11",
"seek","user_40","ep_26","2024-04-26T20:45:26",
"play","user_5","ep_48","2024-03-15T13:41:27",2680
"pause","user_94","ep_24","2024-03-04T15:13:40",
"play","user_89","ep_32","2024-03-01T23:13:35",4833
"complete","user_92","ep_32","2024-04-11T01:48:43",2707
"seek","user_58","ep_47","2024-01-18T20:09:16",
"pause","user_82","ep_39","2024-02-13T07:14:11",
"pause","user_58","ep_6","2024-01-26T14:59:23",
"pause","user_34","ep_11","2024-01-08T14:08:37",
"seek","user_4","ep_14","2024-01-25T04:14:34",
"complete","user_100","ep_18","2024-03-04T12:23:48",4234
"complete","user_68","ep_27","2024-01-03T19:58:41",3683
"pause","user_85","ep_36","2024-01-20T00:13:57",
"complete","user_70","ep_26","2024-01-09T05:42:48",1830
"complete","user_70","ep_24","2024-03-03T16:16:53",469
"seek","user_74","ep_31","2024-01-13T19:09:51",
"play","user_25","ep_10","2024-03-12T04:28:21",3635
"complete","user_25","ep_45","2024-03-07T11:30:46",4394
"complete","user_30","ep_21","2024-04-20T11:01:44",4819
"play","user_6","ep_13","2024-04-16T22:51:53",2820
"play","user_82","ep_49","2024-04-28T05:14:20",4292
"seek","user_82","ep_18","2024-03-01T09:18:45",
"pause","user_78","ep_43","2024-02-13T23:41:17",
"complete","user_42","ep_35","2024-01-06T20:46:29",5379
"seek","user_97","ep_33","2024-02-07T15:18:46",
"play","user_4","ep_44","2024-03-28T22:33:58",339
"seek","user_92","ep_5","2024-03-21T00:14:55",
"play","user_6","ep_30","2024-03-24T19:51:46",3358
"seek","user_43","ep_22","2024-04-07T14:24:22",
"play","user_24","ep_23","2024-02-20T17:05:06",1754
"complete","user_12","ep_14","2024-03-10T21:27:03",3861
"seek","user_99","ep_24","2024-03-22T00:45:22",
"play","user_67","ep_1","2024-04-15T02:39:04",5034
"pause","user_16","ep_6","2024-02-24T06:01:37",
"pause","user_50","ep_28","2024-02-07T13:43:53",
"seek","user_70","ep_35","2024-04-16T11:46:53",
"complete","user_98","ep_36","2024-01-29T05:07:47",5160
"play","user_71","ep_44","2024-01-05T02:33:09",3425
"seek","user_77","ep_46","2024-04-11T07:51:22",
"pause","user_62","ep_19","2024-03-09T13:17:04",
"seek","user_13","ep_38","2024-01-28T03:16:09",
"pause","user_16","ep_4","2024-03-20T09:01:29",
"complete","user_66","ep_3","2024-01-02T10:32:49",5145
"play","user_56","ep_26","2024-01-17T01:17:14",27
"complete","user_81","ep_32","2024-01-30T01:50:52",588
"pause","user_85","ep_49","2024-04-15T11:40:43",
"seek","user_85","ep_29","2024-01-01T09:15:20",
"play","user_13","ep_10","2024-02-03T09:54:00",5346
"pause","user_92","ep_29","2024-01-10T19:32:10",
"seek","user_56","ep_4","2024-01-21T10:13:41",
"seek","user_42","ep_20","2024-01-09T07:57:51",
"complete","user_38","ep_15","2024-03-05T11:08:15",3669
"complete","user_70","ep_2","2024-04-08T07:33:52",669
"seek","user_66","ep_12","2024-01-31T23:37:25",
"complete","user_64","ep_31","2024-04-24T16:58:36",3795
"pause","user_34","ep_50","2024-02-11T00:14:13",
"seek","user_37","ep_4","2024-03-19T22:43:39",
"complete","user_23","ep_31","2024-02-06T07:25:56",3695
"complete","user_72","ep_42","2024-01-16T20:31:13",3144
"play","user_25","ep_1","2024-04-03T08:31:58",2296
"seek","user_77","ep_24","2024-02-02T17:13:43",
"complete","user_78","ep_11","2024-03-31T19:13:58",5143
"complete","user_6","ep_24","2024-04-12T12:58:52",3151
"play","user_27","ep_50","2024-01-13T13:58:22",1706
"pause","user_94","ep_6","2024-01-02T04:11:54",
"seek","user_6","ep_18","2024-04-15T10:14:32",
"play","user_98","ep_49","2024-04-25T14:05:00",361
"complete","user_71","ep_49","2024-02-28T19:09:31",1828
"seek","user_59","ep_4","2024-01-10T09:38:16",
"play","user_42","ep_46","2024-04-05T23:23:38",2218
"pause","user_82","ep_38","2024-04-11T23:17:50",
"pause","user_53","ep_50","2024-04-03T13:08:30",
"pause","user_82","ep_41","2024-04-09T10:29:37",
"complete","user_83","ep_2","2024-04-01T06:19:14",3842
"seek","user_2","ep_36","2024-04-17T10:14:58",
"play","user_35","ep_10","2024-01-12T23:24:06",4057
"pause","user_34","ep_42","2024-02-02T02:44:33",
"pause","user_13","ep_19","2024-04-27T11:56:57",
"complete","user_72","ep_43","2024-01-13T14:47:09",64
"complete","user_39","ep_33","2024-03-02T19:02:08",4923
"pause","user_80","ep_14","2024-04-17T07:46:52",
"play","user_54",,"2024-02-24T10:25:40",4098
"seek","user_95","ep_13","2024-02-09T16:17:47",
"seek","user_40","ep_14","2024-01-30T10:00:07",
"play","user_64","ep_41","2024-02-02T07:19:40",1085
"seek","user_39","ep_7","2024-02-04T08:40:18",
"pause","user_16","ep_2","2024-02-10T15:59:08",
"play","user_39","ep_17","2024-03-30T10:30:37",1008
"complete",,"ep_2","2024-02-19T05:59:25",3280
"pause","user_96","ep_14","2024-01-10T08:23:34",
"complete","user_89","ep_33","2024-01-20T17:25:28",4433
"play","user_90","ep_45","2024-04-03T02:24:29",1404
"play","user_91","ep_25","2024-03-31T10:04:06",5021
"seek","user_61","ep_18","2024-03-08T23:44:25",
"complete","user_86","ep_33","2024-01-27T16:06:53",4459
"complete","user_8","ep_8","2024-01-12T00:47:45",188
"complete","user_51","ep_38","2024-02-01T21:15:51",1412
"complete","user_63","ep_8","2024-01-13T06:44:50",1484
"complete","user_79","ep_43","2024-03-01T02:11:50",3090
"complete","user_42","ep_42","2024-01-07T12:23:23",4448
"play","user_38","ep_2","2024-03-06T15:37:08",4285
"play","user_52","ep_39","2024-04-03T15:43:23",5245
"pause","user_25","ep_20","2024-03-23T07:29:29",
"play","user_54","ep_40","2024-04-04T14:18:34",4292
"complete","user_33","ep_3","2024-02-20T03:38:39",1086
"play","user_82","ep_2","2024-04-27T09:25:02",4272
"complete","user_5","ep_25","2024-03-31T03:24:59",1016
"complete","user_87","ep_36","2024-02-26T09:07:12",523
"pause","user_99","ep_26","2024-01-15T00:36:18",
"seek","user_71","ep_18","2024-01-26T17:30:30",
"complete","user_19","ep_30","2024-04-13T04:54:38",5053
"complete","user_43","ep_42","2024-02-16T14:09:28",2506
"complete","user_12","ep_30","2024-02-29T16:13:38",840
"pause","user_68","ep_9","2024-04-17T04:13:00",
"play","user_2","ep_3","2024-03-24T15:26:04",3532
"seek","user_72","ep_40","2024-03-17T04:27:53",
"play","user_82","ep_49","2024-01-05T19:33:11",3883
"complete",,"ep_31","2024-03-12T02:32:21",747
"play","user_6","ep_50","2024-04-21T04:52:12",4297
"seek","user_68","ep_8","2024-03-26T12:39:46",
"pause","user_6","ep_41","2024-04-25T08:35:16",
"pause","user_45",,"2024-02-20T23:49:14",
"play","user_80","ep_17","2024-03-09T11:12:30",3919
"complete","user_86","ep_24","2024-04-17T18:42:46",1163
"complete","user_51","ep_20","2024-01-15T15:56:11",663
"seek","user_8","ep_9","2024-04-14T05:03:39",
"seek","user_39","ep_15","2024-02-20T12:08:31",
"play","user_27","ep_4","2024-02-07T17:12:20",2976
"play","user_39","ep_21","2024-01-14T05:55:45",3278
